fila, columna,iteraciones
373, 149,4
373, 150,4
373, 151,4
373, 152,4
373, 153,4
373, 154,4
373, 155,4
373, 156,4
373, 157,4
373, 158,4
373, 159,4
373, 160,4
373, 161,4
373, 162,4
373, 163,4
373, 164,4
373, 165,4
373, 166,4
373, 167,4
373, 168,4
373, 169,4
373, 170,4
373, 171,4
373, 172,4
373, 173,4
373, 174,4
373, 175,4
373, 176,4
373, 177,4
373, 178,4
373, 179,4
373, 180,4
373, 181,4
373, 182,4
373, 183,4
373, 184,4
373, 185,4
373, 186,4
373, 187,4
373, 188,4
373, 189,4
373, 190,4
373, 191,4
373, 192,4
373, 193,4
373, 194,4
373, 195,4
373, 196,4
373, 197,4
373, 198,4
373, 199,4
373, 200,4
373, 201,4
373, 202,4
373, 203,4
373, 204,4
373, 205,4
373, 206,5
373, 207,5
373, 208,5
373, 209,5
373, 210,5
373, 211,5
373, 212,5
373, 213,5
373, 214,5
373, 215,5
373, 216,5
373, 217,5
373, 218,5
373, 219,5
373, 220,5
373, 221,5
373, 222,5
373, 223,5
373, 224,5
373, 225,5
373, 226,6
373, 227,6
373, 228,6
373, 229,6
373, 230,6
373, 231,6
373, 232,6
373, 233,6
373, 234,6
373, 235,6
373, 236,7
373, 237,7
373, 238,7
373, 239,7
373, 240,7
373, 241,7
373, 242,8
373, 243,8
373, 244,9
373, 245,9
373, 246,10
373, 247,10
373, 248,10
373, 249,11
373, 250,12
373, 251,15
373, 252,23
373, 253,14
373, 254,13
373, 255,12
373, 256,14
373, 257,21
373, 258,12
373, 259,10
373, 260,9
373, 261,9
373, 262,9
373, 263,8
373, 264,8
373, 265,8
373, 266,7
373, 267,7
373, 268,7
373, 269,7
373, 270,7
373, 271,7
373, 272,7
373, 273,7
373, 274,7
373, 275,7
373, 276,7
373, 277,7
373, 278,7
373, 279,7
373, 280,7
373, 281,7
373, 282,7
373, 283,7
373, 284,7
373, 285,7
373, 286,7
373, 287,7
373, 288,7
373, 289,7
373, 290,7
373, 291,7
373, 292,7
373, 293,7
373, 294,7
373, 295,7
373, 296,7
373, 297,7
373, 298,7
373, 299,7
373, 300,7
373, 301,7
373, 302,7
373, 303,7
373, 304,7
373, 305,7
373, 306,7
373, 307,7
373, 308,7
373, 309,7
373, 310,7
373, 311,7
373, 312,7
373, 313,7
373, 314,7
373, 315,7
373, 316,7
373, 317,7
373, 318,7
373, 319,7
373, 320,7
373, 321,7
373, 322,7
373, 323,7
373, 324,7
373, 325,7
373, 326,7
373, 327,7
373, 328,7
373, 329,7
373, 330,7
373, 331,7
373, 332,7
373, 333,7
373, 334,7
373, 335,7
373, 336,7
373, 337,7
373, 338,7
373, 339,7
373, 340,7
373, 341,7
373, 342,7
373, 343,7
373, 344,7
373, 345,7
373, 346,7
373, 347,7
373, 348,7
373, 349,7
373, 350,7
373, 351,7
373, 352,7
373, 353,7
373, 354,7
373, 355,7
373, 356,7
373, 357,7
373, 358,7
373, 359,7
373, 360,7
373, 361,7
373, 362,7
373, 363,7
373, 364,7
373, 365,7
373, 366,7
373, 367,7
373, 368,7
373, 369,7
373, 370,7
373, 371,7
373, 372,7
373, 373,7
373, 374,7
373, 375,7
373, 376,7
373, 377,7
373, 378,7
373, 379,7
373, 380,7
373, 381,7
373, 382,7
373, 383,7
373, 384,7
373, 385,7
373, 386,7
373, 387,7
373, 388,7
373, 389,7
373, 390,7
373, 391,7
373, 392,7
373, 393,7
373, 394,7
373, 395,7
373, 396,7
373, 397,7
373, 398,7
373, 399,7
373, 400,7
373, 401,7
373, 402,7
373, 403,7
373, 404,7
373, 405,7
373, 406,7
373, 407,7
373, 408,7
373, 409,7
373, 410,7
373, 411,7
373, 412,7
373, 413,7
373, 414,7
373, 415,7
373, 416,8
373, 417,8
373, 418,8
373, 419,8
373, 420,8
373, 421,8
373, 422,8
373, 423,8
373, 424,8
373, 425,8
373, 426,8
373, 427,8
373, 428,8
373, 429,8
373, 430,8
373, 431,8
373, 432,8
373, 433,9
373, 434,9
373, 435,9
373, 436,9
373, 437,9
373, 438,10
373, 439,10
373, 440,10
373, 441,10
373, 442,10
373, 443,10
373, 444,11
373, 445,11
373, 446,11
373, 447,11
373, 448,12
373, 449,12
373, 450,12
373, 451,13
373, 452,13
373, 453,13
373, 454,14
373, 455,15
373, 456,74
373, 457,23
373, 458,76
373, 459,46
373, 460,52
373, 461,29
373, 462,30
373, 463,84
373, 464,49
373, 465,1000
373, 466,1000
373, 467,1000
373, 468,1000
373, 469,1000
373, 470,1000
373, 471,1000
373, 472,1000
373, 473,1000
373, 474,121
373, 475,1000
373, 476,1000
373, 477,1000
373, 478,1000
373, 479,1000
373, 480,1000
373, 481,1000
373, 482,1000
373, 483,1000
373, 484,1000
373, 485,1000
373, 486,1000
373, 487,1000
373, 488,1000
373, 489,1000
373, 490,1000
373, 491,1000
373, 492,1000
373, 493,1000
373, 494,1000
373, 495,1000
373, 496,1000
373, 497,1000
373, 498,1000
373, 499,1000
373, 500,1000
373, 501,1000
373, 502,1000
373, 503,1000
373, 504,1000
373, 505,1000
373, 506,1000
373, 507,1000
373, 508,1000
373, 509,1000
373, 510,1000
373, 511,1000
373, 512,1000
373, 513,1000
373, 514,1000
373, 515,1000
373, 516,1000
373, 517,1000
373, 518,1000
373, 519,1000
373, 520,1000
373, 521,1000
373, 522,1000
373, 523,1000
373, 524,1000
373, 525,1000
373, 526,1000
373, 527,1000
373, 528,1000
373, 529,1000
373, 530,1000
373, 531,1000
373, 532,1000
373, 533,1000
373, 534,1000
373, 535,1000
373, 536,1000
373, 537,1000
373, 538,1000
373, 539,1000
373, 540,1000
373, 541,1000
373, 542,1000
373, 543,1000
373, 544,1000
373, 545,1000
373, 546,1000
373, 547,1000
373, 548,1000
373, 549,1000
373, 550,1000
373, 551,1000
373, 552,1000
373, 553,1000
373, 554,1000
373, 555,1000
373, 556,1000
373, 557,1000
373, 558,1000
373, 559,1000
373, 560,1000
373, 561,1000
373, 562,1000
373, 563,1000
373, 564,1000
373, 565,1000
373, 566,1000
373, 567,1000
373, 568,1000
373, 569,1000
373, 570,1000
373, 571,1000
373, 572,1000
373, 573,1000
373, 574,1000
373, 575,1000
373, 576,1000
373, 577,1000
373, 578,1000
373, 579,1000
373, 580,1000
373, 581,1000
373, 582,1000
373, 583,1000
373, 584,1000
373, 585,1000
373, 586,1000
373, 587,1000
373, 588,1000
373, 589,1000
373, 590,1000
373, 591,1000
373, 592,1000
373, 593,1000
373, 594,1000
373, 595,1000
373, 596,1000
373, 597,1000
373, 598,1000
373, 599,1000
373, 600,1000
373, 601,1000
373, 602,1000
373, 603,1000
373, 604,1000
373, 605,1000
373, 606,1000
373, 607,1000
373, 608,1000
373, 609,1000
373, 610,1000
373, 611,1000
373, 612,1000
373, 613,1000
373, 614,1000
373, 615,1000
373, 616,1000
373, 617,1000
373, 618,1000
373, 619,1000
373, 620,1000
373, 621,1000
373, 622,1000
373, 623,1000
373, 624,1000
373, 625,1000
373, 626,1000
373, 627,1000
373, 628,1000
373, 629,1000
373, 630,1000
373, 631,1000
373, 632,1000
373, 633,1000
373, 634,1000
373, 635,1000
373, 636,1000
373, 637,1000
373, 638,1000
373, 639,1000
373, 640,1000
373, 641,1000
373, 642,1000
373, 643,1000
373, 644,1000
373, 645,1000
373, 646,1000
373, 647,1000
373, 648,1000
373, 649,1000
373, 650,1000
373, 651,1000
373, 652,1000
373, 653,1000
373, 654,1000
373, 655,1000
373, 656,1000
373, 657,1000
373, 658,1000
373, 659,1000
373, 660,1000
373, 661,1000
373, 662,1000
373, 663,1000
373, 664,1000
373, 665,1000
373, 666,1000
373, 667,1000
373, 668,1000
373, 669,1000
373, 670,1000
373, 671,1000
373, 672,1000
373, 673,1000
373, 674,1000
373, 675,1000
373, 676,1000
373, 677,1000
373, 678,1000
373, 679,1000
373, 680,1000
373, 681,1000
373, 682,1000
373, 683,1000
373, 684,1000
373, 685,1000
373, 686,1000
373, 687,1000
373, 688,1000
373, 689,1000
373, 690,1000
373, 691,1000
373, 692,1000
373, 693,1000
373, 694,1000
373, 695,1000
373, 696,1000
373, 697,1000
373, 698,1000
373, 699,1000
373, 700,1000
373, 701,1000
373, 702,1000
373, 703,1000
373, 704,1000
373, 705,1000
373, 706,1000
373, 707,1000
373, 708,1000
373, 709,1000
373, 710,1000
373, 711,1000
373, 712,1000
373, 713,1000
373, 714,1000
373, 715,1000
373, 716,1000
373, 717,1000
373, 718,1000
373, 719,1000
373, 720,1000
373, 721,1000
373, 722,1000
373, 723,1000
373, 724,1000
373, 725,1000
373, 726,1000
373, 727,1000
373, 728,1000
373, 729,1000
373, 730,1000
373, 731,1000
373, 732,1000
373, 733,1000
373, 734,1000
373, 735,1000
373, 736,1000
373, 737,1000
373, 738,1000
373, 739,1000
373, 740,1000
373, 741,1000
373, 742,1000
373, 743,1000
373, 744,1000
373, 745,1000
373, 746,1000
373, 747,1000
373, 748,1000
373, 749,1000
373, 750,1000
373, 751,1000
373, 752,1000
373, 753,1000
373, 754,1000
373, 755,1000
373, 756,1000
373, 757,1000
373, 758,1000
373, 759,1000
373, 760,1000
373, 761,1000
373, 762,1000
373, 763,1000
373, 764,1000
373, 765,1000
373, 766,1000
373, 767,1000
373, 768,1000
373, 769,1000
373, 770,1000
373, 771,1000
373, 772,1000
373, 773,1000
373, 774,1000
373, 775,1000
373, 776,1000
373, 777,1000
373, 778,1000
373, 779,1000
373, 780,1000
373, 781,1000
373, 782,1000
373, 783,1000
373, 784,1000
373, 785,1000
373, 786,1000
373, 787,1000
373, 788,1000
373, 789,1000
373, 790,1000
373, 791,1000
373, 792,1000
373, 793,1000
373, 794,1000
373, 795,1000
373, 796,1000
373, 797,1000
373, 798,126
373, 799,43
373, 800,46
373, 801,23
373, 802,22
373, 803,30
373, 804,85
373, 805,16
373, 806,13
373, 807,12
373, 808,11
373, 809,11
373, 810,11
373, 811,11
373, 812,10
373, 813,10
373, 814,10
373, 815,10
373, 816,9
373, 817,9
373, 818,9
373, 819,9
373, 820,9
373, 821,9
373, 822,9
373, 823,9
373, 824,9
373, 825,9
373, 826,9
373, 827,9
373, 828,9
373, 829,9
373, 830,9
373, 831,9
373, 832,9
373, 833,10
373, 834,11
373, 835,12
373, 836,16
373, 837,14
373, 838,13
373, 839,10
373, 840,8
373, 841,8
373, 842,7
373, 843,7
373, 844,6
373, 845,6
373, 846,6
373, 847,6
373, 848,6
373, 849,6
373, 850,5
373, 851,5
373, 852,5
373, 853,5
373, 854,5
373, 855,5
373, 856,5
373, 857,5
373, 858,5
373, 859,5
373, 860,5
373, 861,5
373, 862,5
373, 863,5
373, 864,4
373, 865,4
373, 866,4
373, 867,4
373, 868,4
373, 869,4
373, 870,4
373, 871,4
373, 872,4
373, 873,4
373, 874,4
373, 875,4
373, 876,4
373, 877,4
373, 878,4
373, 879,4
373, 880,4
373, 881,4
373, 882,4
373, 883,4
373, 884,4
373, 885,4
373, 886,4
373, 887,4
373, 888,4
373, 889,4
373, 890,4
373, 891,4
373, 892,4
373, 893,4
373, 894,4
373, 895,3
373, 896,3
373, 897,3
373, 898,3
373, 899,3
373, 900,3
373, 901,3
373, 902,3
373, 903,3
373, 904,3
373, 905,3
373, 906,3
373, 907,3
373, 908,3
373, 909,3
373, 910,3
373, 911,3
373, 912,3
373, 913,3
373, 914,3
373, 915,3
373, 916,3
373, 917,3
373, 918,3
373, 919,3
373, 920,3
373, 921,3
373, 922,3
373, 923,3
373, 924,3
373, 925,3
373, 926,3
373, 927,3
373, 928,3
373, 929,3
373, 930,3
373, 931,3
373, 932,3
373, 933,3
373, 934,3
373, 935,3
373, 936,3
373, 937,3
373, 938,3
373, 939,3
373, 940,3
373, 941,3
373, 942,3
373, 943,3
373, 944,3
373, 945,3
373, 946,3
373, 947,3
373, 948,3
373, 949,3
373, 950,3
373, 951,3
373, 952,3
373, 953,3
373, 954,3
373, 955,3
373, 956,3
373, 957,3
373, 958,3
373, 959,3
373, 960,3
373, 961,3
373, 962,3
373, 963,3
373, 964,3
373, 965,3
373, 966,3
373, 967,3
373, 968,3
373, 969,3
373, 970,3
373, 971,3
373, 972,3
373, 973,3
373, 974,3
373, 975,3
373, 976,3
373, 977,3
373, 978,3
373, 979,3
373, 980,3
373, 981,3
373, 982,3
373, 983,3
373, 984,3
373, 985,3
373, 986,3
373, 987,3
373, 988,3
373, 989,3
373, 990,3
373, 991,3
373, 992,3
373, 993,3
373, 994,3
373, 995,3
373, 996,3
373, 997,3
373, 998,3
373, 999,3
373, 1000,2
373, 1001,2
373, 1002,2
373, 1003,2
373, 1004,2
373, 1005,2
373, 1006,2
373, 1007,2
373, 1008,2
373, 1009,2
373, 1010,2
373, 1011,2
373, 1012,2
373, 1013,2
373, 1014,2
373, 1015,2
373, 1016,2
373, 1017,2
373, 1018,2
373, 1019,2
373, 1020,2
373, 1021,2
373, 1022,2
373, 1023,2
374, 0,1
374, 1,1
374, 2,1
374, 3,1
374, 4,1
374, 5,1
374, 6,1
374, 7,1
374, 8,1
374, 9,1
374, 10,1
374, 11,1
374, 12,1
374, 13,1
374, 14,1
374, 15,2
374, 16,2
374, 17,2
374, 18,2
374, 19,2
374, 20,2
374, 21,2
374, 22,2
374, 23,2
374, 24,3
374, 25,3
374, 26,3
374, 27,3
374, 28,3
374, 29,3
374, 30,3
374, 31,3
374, 32,3
374, 33,3
374, 34,3
374, 35,3
374, 36,3
374, 37,3
374, 38,3
374, 39,3
374, 40,3
374, 41,3
374, 42,3
374, 43,3
374, 44,3
374, 45,3
374, 46,3
374, 47,3
374, 48,3
374, 49,3
374, 50,3
374, 51,3
374, 52,3
374, 53,3
374, 54,3
374, 55,3
374, 56,3
374, 57,3
374, 58,3
374, 59,3
374, 60,3
374, 61,3
374, 62,3
374, 63,3
374, 64,3
374, 65,3
374, 66,3
374, 67,3
374, 68,3
374, 69,3
374, 70,3
374, 71,3
374, 72,3
374, 73,3
374, 74,3
374, 75,3
374, 76,3
374, 77,3
374, 78,3
374, 79,3
374, 80,3
374, 81,3
374, 82,3
374, 83,3
374, 84,3
374, 85,3
374, 86,3
374, 87,3
374, 88,3
374, 89,3
374, 90,3
374, 91,3
374, 92,3
374, 93,3
374, 94,3
374, 95,3
374, 96,3
374, 97,3
374, 98,3
374, 99,3
374, 100,3
374, 101,3
374, 102,3
374, 103,3
374, 104,3
374, 105,3
374, 106,3
374, 107,3
374, 108,3
374, 109,3
374, 110,3
374, 111,3
374, 112,3
374, 113,3
374, 114,3
374, 115,3
374, 116,3
374, 117,3
374, 118,3
374, 119,3
374, 120,3
374, 121,3
374, 122,3
374, 123,3
374, 124,3
374, 125,3
374, 126,3
374, 127,3
374, 128,3
374, 129,3
374, 130,3
374, 131,3
374, 132,3
374, 133,3
374, 134,3
374, 135,3
374, 136,3
374, 137,3
374, 138,3
374, 139,3
374, 140,3
374, 141,3
374, 142,3
374, 143,4
374, 144,4
374, 145,4
374, 146,4
374, 147,4
374, 148,4
374, 149,4
374, 150,4
374, 151,4
374, 152,4
374, 153,4
374, 154,4
374, 155,4
374, 156,4
374, 157,4
374, 158,4
374, 159,4
374, 160,4
374, 161,4
374, 162,4
374, 163,4
374, 164,4
374, 165,4
374, 166,4
374, 167,4
374, 168,4
374, 169,4
374, 170,4
374, 171,4
374, 172,4
374, 173,4
374, 174,4
374, 175,4
374, 176,4
374, 177,4
374, 178,4
374, 179,4
374, 180,4
374, 181,4
374, 182,4
374, 183,4
374, 184,4
374, 185,4
374, 186,4
374, 187,4
374, 188,4
374, 189,4
374, 190,4
374, 191,4
374, 192,4
374, 193,4
374, 194,4
374, 195,4
374, 196,4
374, 197,4
374, 198,4
374, 199,4
374, 200,4
374, 201,4
374, 202,4
374, 203,4
374, 204,4
374, 205,5
374, 206,5
374, 207,5
374, 208,5
374, 209,5
374, 210,5
374, 211,5
374, 212,5
374, 213,5
374, 214,5
374, 215,5
374, 216,5
374, 217,5
374, 218,5
374, 219,5
374, 220,5
374, 221,5
374, 222,5
374, 223,5
374, 224,5
374, 225,6
374, 226,6
374, 227,6
374, 228,6
374, 229,6
374, 230,6
374, 231,6
374, 232,6
374, 233,6
374, 234,6
374, 235,6
374, 236,7
374, 237,7
374, 238,7
374, 239,7
374, 240,7
374, 241,8
374, 242,8
374, 243,8
374, 244,9
374, 245,9
374, 246,9
374, 247,10
374, 248,10
374, 249,10
374, 250,11
374, 251,13
374, 252,15
374, 253,18
374, 254,16
374, 255,17
374, 256,21
374, 257,22
374, 258,11
374, 259,10
374, 260,9
374, 261,9
374, 262,9
374, 263,8
374, 264,8
374, 265,8
374, 266,8
374, 267,7
374, 268,7
374, 269,7
374, 270,7
374, 271,7
374, 272,7
374, 273,7
374, 274,7
374, 275,7
374, 276,7
374, 277,7
374, 278,7
374, 279,7
374, 280,7
374, 281,7
374, 282,7
374, 283,7
374, 284,7
374, 285,7
374, 286,7
374, 287,7
374, 288,7
374, 289,7
374, 290,7
374, 291,7
374, 292,7
374, 293,7
374, 294,7
374, 295,7
374, 296,7
374, 297,7
374, 298,7
374, 299,7
374, 300,7
374, 301,7
374, 302,7
374, 303,7
374, 304,7
374, 305,7
374, 306,7
374, 307,7
374, 308,7
374, 309,7
374, 310,7
374, 311,7
374, 312,7
374, 313,7
374, 314,7
374, 315,7
374, 316,7
374, 317,7
374, 318,7
374, 319,7
374, 320,7
374, 321,7
374, 322,7
374, 323,7
374, 324,7
374, 325,7
374, 326,7
374, 327,7
374, 328,7
374, 329,7
374, 330,7
374, 331,7
374, 332,7
374, 333,7
374, 334,7
374, 335,7
374, 336,7
374, 337,7
374, 338,7
374, 339,7
374, 340,7
374, 341,7
374, 342,7
374, 343,7
374, 344,7
374, 345,7
374, 346,7
374, 347,7
374, 348,7
374, 349,7
374, 350,7
374, 351,7
374, 352,7
374, 353,7
374, 354,7
374, 355,7
374, 356,7
374, 357,7
374, 358,7
374, 359,7
374, 360,7
374, 361,7
374, 362,7
374, 363,7
374, 364,7
374, 365,7
374, 366,7
374, 367,7
374, 368,7
374, 369,7
374, 370,7
374, 371,7
374, 372,7
374, 373,7
374, 374,7
374, 375,7
374, 376,7
374, 377,7
374, 378,7
374, 379,7
374, 380,7
374, 381,7
374, 382,7
374, 383,7
374, 384,7
374, 385,7
374, 386,7
374, 387,7
374, 388,7
374, 389,7
374, 390,7
374, 391,7
374, 392,7
374, 393,7
374, 394,7
374, 395,7
374, 396,7
374, 397,7
374, 398,7
374, 399,7
374, 400,7
374, 401,7
374, 402,7
374, 403,7
374, 404,7
374, 405,7
374, 406,7
374, 407,7
374, 408,7
374, 409,7
374, 410,7
374, 411,7
374, 412,7
374, 413,7
374, 414,7
374, 415,8
374, 416,8
374, 417,8
374, 418,8
374, 419,8
374, 420,8
374, 421,8
374, 422,8
374, 423,8
374, 424,8
374, 425,8
374, 426,8
374, 427,8
374, 428,8
374, 429,8
374, 430,8
374, 431,8
374, 432,9
374, 433,9
374, 434,9
374, 435,9
374, 436,9
374, 437,9
374, 438,10
374, 439,10
374, 440,10
374, 441,10
374, 442,10
374, 443,10
374, 444,11
374, 445,11
374, 446,11
374, 447,12
374, 448,12
374, 449,12
374, 450,13
374, 451,13
374, 452,13
374, 453,13
374, 454,14
374, 455,15
374, 456,16
374, 457,18
374, 458,51
374, 459,23
374, 460,69
374, 461,25
374, 462,31
374, 463,93
374, 464,113
374, 465,299
374, 466,120
374, 467,63
374, 468,1000
374, 469,124
374, 470,792
374, 471,162
374, 472,407
374, 473,80
374, 474,1000
374, 475,1000
374, 476,1000
374, 477,1000
374, 478,1000
374, 479,1000
374, 480,1000
374, 481,1000
374, 482,1000
374, 483,1000
374, 484,1000
374, 485,1000
374, 486,1000
374, 487,1000
374, 488,1000
374, 489,1000
374, 490,1000
374, 491,1000
374, 492,1000
374, 493,1000
374, 494,1000
374, 495,1000
374, 496,1000
374, 497,1000
374, 498,1000
374, 499,1000
374, 500,1000
374, 501,1000
374, 502,1000
374, 503,1000
374, 504,1000
374, 505,1000
374, 506,1000
374, 507,1000
374, 508,1000
374, 509,1000
374, 510,1000
374, 511,1000
374, 512,1000
374, 513,1000
374, 514,1000
374, 515,1000
374, 516,1000
374, 517,1000
374, 518,1000
374, 519,1000
374, 520,1000
374, 521,1000
374, 522,1000
374, 523,1000
374, 524,1000
374, 525,1000
374, 526,1000
374, 527,1000
374, 528,1000
374, 529,1000
374, 530,1000
374, 531,1000
374, 532,1000
374, 533,1000
374, 534,1000
374, 535,1000
374, 536,1000
374, 537,1000
374, 538,1000
374, 539,1000
374, 540,1000
374, 541,1000
374, 542,1000
374, 543,1000
374, 544,1000
374, 545,1000
374, 546,1000
374, 547,1000
374, 548,1000
374, 549,1000
374, 550,1000
374, 551,1000
374, 552,1000
374, 553,1000
374, 554,1000
374, 555,1000
374, 556,1000
374, 557,1000
374, 558,1000
374, 559,1000
374, 560,1000
374, 561,1000
374, 562,1000
374, 563,1000
374, 564,1000
374, 565,1000
374, 566,1000
374, 567,1000
374, 568,1000
374, 569,1000
374, 570,1000
374, 571,1000
374, 572,1000
374, 573,1000
374, 574,1000
374, 575,1000
374, 576,1000
374, 577,1000
374, 578,1000
374, 579,1000
374, 580,1000
374, 581,1000
374, 582,1000
374, 583,1000
374, 584,1000
374, 585,1000
374, 586,1000
374, 587,1000
374, 588,1000
374, 589,1000
374, 590,1000
374, 591,1000
374, 592,1000
374, 593,1000
374, 594,1000
374, 595,1000
374, 596,1000
374, 597,1000
374, 598,1000
374, 599,1000
374, 600,1000
374, 601,1000
374, 602,1000
374, 603,1000
374, 604,1000
374, 605,1000
374, 606,1000
374, 607,1000
374, 608,1000
374, 609,1000
374, 610,1000
374, 611,1000
374, 612,1000
374, 613,1000
374, 614,1000
374, 615,1000
374, 616,1000
374, 617,1000
374, 618,1000
374, 619,1000
374, 620,1000
374, 621,1000
374, 622,1000
374, 623,1000
374, 624,1000
374, 625,1000
374, 626,1000
374, 627,1000
374, 628,1000
374, 629,1000
374, 630,1000
374, 631,1000
374, 632,1000
374, 633,1000
374, 634,1000
374, 635,1000
374, 636,1000
374, 637,1000
374, 638,1000
374, 639,1000
374, 640,1000
374, 641,1000
374, 642,1000
374, 643,1000
374, 644,1000
374, 645,1000
374, 646,1000
374, 647,1000
374, 648,1000
374, 649,1000
374, 650,1000
374, 651,1000
374, 652,1000
374, 653,1000
374, 654,1000
374, 655,1000
374, 656,1000
374, 657,1000
374, 658,1000
374, 659,1000
374, 660,1000
374, 661,1000
374, 662,1000
374, 663,1000
374, 664,1000
374, 665,1000
374, 666,1000
374, 667,1000
374, 668,1000
374, 669,1000
374, 670,1000
374, 671,1000
374, 672,1000
374, 673,1000
374, 674,1000
374, 675,1000
374, 676,1000
374, 677,1000
374, 678,1000
374, 679,1000
374, 680,1000
374, 681,1000
374, 682,1000
374, 683,1000
374, 684,1000
374, 685,1000
374, 686,1000
374, 687,1000
374, 688,1000
374, 689,1000
374, 690,1000
374, 691,1000
374, 692,1000
374, 693,1000
374, 694,1000
374, 695,1000
374, 696,1000
374, 697,1000
374, 698,1000
374, 699,1000
374, 700,1000
374, 701,1000
374, 702,1000
374, 703,1000
374, 704,1000
374, 705,1000
374, 706,1000
374, 707,1000
374, 708,1000
374, 709,1000
374, 710,1000
374, 711,1000
374, 712,1000
374, 713,1000
374, 714,1000
374, 715,1000
374, 716,1000
374, 717,1000
374, 718,1000
374, 719,1000
374, 720,1000
374, 721,1000
374, 722,1000
374, 723,1000
374, 724,1000
374, 725,1000
374, 726,1000
374, 727,1000
374, 728,1000
374, 729,1000
374, 730,1000
374, 731,1000
374, 732,1000
374, 733,1000
374, 734,1000
374, 735,1000
374, 736,1000
374, 737,1000
374, 738,1000
374, 739,1000
374, 740,1000
374, 741,1000
374, 742,1000
374, 743,1000
374, 744,1000
374, 745,1000
374, 746,1000
374, 747,1000
374, 748,1000
374, 749,1000
374, 750,1000
374, 751,1000
374, 752,1000
374, 753,1000
374, 754,1000
374, 755,1000
374, 756,1000
374, 757,1000
374, 758,1000
374, 759,1000
374, 760,1000
374, 761,1000
374, 762,1000
374, 763,1000
374, 764,1000
374, 765,1000
374, 766,1000
374, 767,1000
374, 768,1000
374, 769,1000
374, 770,1000
374, 771,1000
374, 772,1000
374, 773,1000
374, 774,1000
374, 775,1000
374, 776,1000
374, 777,1000
374, 778,1000
374, 779,1000
374, 780,1000
374, 781,1000
374, 782,1000
374, 783,1000
374, 784,1000
374, 785,1000
374, 786,1000
374, 787,1000
374, 788,1000
374, 789,1000
374, 790,1000
374, 791,1000
374, 792,1000
374, 793,1000
374, 794,1000
374, 795,1000
374, 796,1000
374, 797,300
374, 798,363
374, 799,182
374, 800,52
374, 801,39
374, 802,19
374, 803,20
374, 804,17
374, 805,14
374, 806,13
374, 807,12
374, 808,12
374, 809,11
374, 810,11
374, 811,11
374, 812,10
374, 813,10
374, 814,10
374, 815,10
374, 816,10
374, 817,10
374, 818,9
374, 819,9
374, 820,9
374, 821,9
374, 822,9
374, 823,9
374, 824,9
374, 825,9
374, 826,9
374, 827,9
374, 828,9
374, 829,9
374, 830,9
374, 831,9
374, 832,10
374, 833,10
374, 834,11
374, 835,11
374, 836,13
374, 837,16
374, 838,21
374, 839,18
374, 840,9
374, 841,8
374, 842,7
374, 843,7
374, 844,7
374, 845,6
374, 846,6
374, 847,6
374, 848,6
374, 849,6
374, 850,5
374, 851,5
374, 852,5
374, 853,5
374, 854,5
374, 855,5
374, 856,5
374, 857,5
374, 858,5
374, 859,5
374, 860,5
374, 861,5
374, 862,5
374, 863,5
374, 864,5
374, 865,4
374, 866,4
374, 867,4
374, 868,4
374, 869,4
374, 870,4
374, 871,4
374, 872,4
374, 873,4
374, 874,4
374, 875,4
374, 876,4
374, 877,4
374, 878,4
374, 879,4
374, 880,4
374, 881,4
374, 882,4
374, 883,4
374, 884,4
374, 885,4
374, 886,4
374, 887,4
374, 888,4
374, 889,4
374, 890,4
374, 891,4
374, 892,4
374, 893,4
374, 894,4
374, 895,3
374, 896,3
374, 897,3
374, 898,3
374, 899,3
374, 900,3
374, 901,3
374, 902,3
374, 903,3
374, 904,3
374, 905,3
374, 906,3
374, 907,3
374, 908,3
374, 909,3
374, 910,3
374, 911,3
374, 912,3
374, 913,3
374, 914,3
374, 915,3
374, 916,3
374, 917,3
374, 918,3
374, 919,3
374, 920,3
374, 921,3
374, 922,3
374, 923,3
374, 924,3
374, 925,3
374, 926,3
374, 927,3
374, 928,3
374, 929,3
374, 930,3
374, 931,3
374, 932,3
374, 933,3
374, 934,3
374, 935,3
374, 936,3
374, 937,3
374, 938,3
374, 939,3
374, 940,3
374, 941,3
374, 942,3
374, 943,3
374, 944,3
374, 945,3
374, 946,3
374, 947,3
374, 948,3
374, 949,3
374, 950,3
374, 951,3
374, 952,3
374, 953,3
374, 954,3
374, 955,3
374, 956,3
374, 957,3
374, 958,3
374, 959,3
374, 960,3
374, 961,3
374, 962,3
374, 963,3
374, 964,3
374, 965,3
374, 966,3
374, 967,3
374, 968,3
374, 969,3
374, 970,3
374, 971,3
374, 972,3
374, 973,3
374, 974,3
374, 975,3
374, 976,3
374, 977,3
374, 978,3
374, 979,3
374, 980,3
374, 981,3
374, 982,3
374, 983,3
374, 984,3
374, 985,3
374, 986,3
374, 987,3
374, 988,3
374, 989,3
374, 990,3
374, 991,3
374, 992,3
374, 993,3
374, 994,3
374, 995,3
374, 996,3
374, 997,3
374, 998,3
374, 999,3
374, 1000,3
374, 1001,2
374, 1002,2
374, 1003,2
374, 1004,2
374, 1005,2
374, 1006,2
374, 1007,2
374, 1008,2
374, 1009,2
374, 1010,2
374, 1011,2
374, 1012,2
374, 1013,2
374, 1014,2
374, 1015,2
374, 1016,2
374, 1017,2
374, 1018,2
374, 1019,2
374, 1020,2
374, 1021,2
